DIA,TMP,RH,PM10
28,17.8,46.0,29.0
28,15.9,47.0,36.0
28,14.9,53.0,14.0
28,15.8,49.0,16.0
28,14.8,57.0,25.0
28,13.7,64.0,33.0
28,13.2,64.0,34.0
28,12.8,64.0,49.0
28,12.5,64.0,41.0
28,12.2,63.0,41.0
29,12.0,62.0,33.0
29,11.8,62.0,26.0
29,12.1,61.0,14.0
29,11.8,64.0,16.0
29,11.5,65.0,19.0
29,11.3,65.0,18.0
29,10.9,67.0,20.0
29,11.6,65.0,29.0
29,13.0,62.0,25.0
29,15.0,57.0,37.0
29,16.1,52.0,37.0
29,16.9,50.0,32.0
29,17.7,46.0,35.0
29,18.1,43.0,31.0
29,19.2,38.0,38.0
29,18.8,40.0,45.0
29,18.0,44.0,45.0
29,17.4,49.0,39.0
29,16.1,56.0,41.0
29,15.4,56.0,36.0
29,15.2,56.0,30.0
29,14.4,61.0,38.0
29,15.2,65.0,50.0
29,14.3,64.0,46.0
30,14.5,63.0,44.0
30,14.1,64.0,44.0
30,13.8,63.0,34.0
30,13.2,64.0,29.0
30,12.3,63.0,23.0
30,11.8,64.0,23.0
30,11.5,64.0,24.0
30,11.8,62.0,28.0
30,13.4,60.0,20.0
30,14.6,47.0,29.0
30,16.4,38.0,18.0
30,17.7,35.0,22.0
30,19.0,31.0,25.0
30,20.3,30.0,15.0
30,20.8,29.0,22.0
30,20.5,30.0,24.0
30,19.8,32.0,24.0
30,17.7,41.0,63.0
30,15.5,52.0,92.0
30,13.9,59.0,59.0
30,13.2,64.0,43.0
30,12.7,68.0,36.0
30,12.3,71.0,25.0
30,11.7,75.0,27.0
1,11.2,78.0,28.0
1,11.1,79.0,23.0
1,11.0,79.0,17.0
1,10.9,77.0,17.0
1,10.5,76.0,14.0
1,10.1,79.0,15.0
1,9.8,80.0,19.0
1,9.7,77.0,14.0
1,9.8,77.0,19.0
1,10.6,75.0,15.0
1,11.5,70.0,10.0
1,13.7,59.0,14.0
1,15.4,49.0,21.0
1,16.5,44.0,26.0
1,17.7,39.0,35.0
1,18.1,35.0,31.0
1,18.0,35.0,24.0
1,17.0,41.0,35.0
1,15.7,55.0,44.0
1,14.3,61.0,39.0
1,13.2,67.0,31.0
1,12.4,72.0,23.0
1,12.1,76.0,27.0
1,11.2,76.0,22.0
2,10.7,78.0,16.0
2,10.2,77.0,42.0
2,10.3,75.0,44.0
2,9.9,75.0,34.0
2,9.3,79.0,33.0
2,9.0,81.0,22.0
2,8.8,81.0,27.0
2,8.7,81.0,33.0
2,10.3,76.0,39.0
2,12.0,70.0,43.0
2,13.8,60.0,45.0
2,16.1,51.0,41.0
2,17.7,42.0,47.0
2,18.8,38.0,48.0
2,19.2,36.0,45.0
2,19.5,34.0,39.0
2,19.5,33.0,42.0
2,19.2,33.0,46.0
2,18.0,41.0,56.0
2,16.2,53.0,53.0
2,14.9,59.0,35.0
2,14.0,65.0,43.0
2,13.7,67.0,23.0
2,12.9,69.0,24.0
3,12.4,70.0,29.0
3,11.8,71.0,30.0
3,11.3,74.0,22.0
3,11.0,76.0,25.0
3,10.5,79.0,24.0
3,10.1,82.0,27.0
3,9.8,83.0,25.0
3,10.6,79.0,26.0
3,11.4,77.0,24.0
3,12.5,73.0,36.0
3,14.4,64.0,33.0
3,16.3,51.0,27.0
3,17.9,43.0,26.0
3,18.4,42.0,24.0
3,19.3,41.0,36.0
3,17.1,54.0,40.0
3,15.8,65.0,30.0
3,15.7,66.0,30.0
3,14.9,63.0,50.0
3,14.6,62.0,47.0
3,13.4,64.0,25.0
3,13.1,67.0,10.0
3,12.2,73.0,16.0
3,11.6,78.0,13.0
4,11.2,82.0,9.0
4,10.6,83.0,8.0
4,9.9,81.0,9.0
4,9.1,80.0,6.0
4,8.6,81.0,6.0
4,7.9,83.0,4.0
4,7.5,83.0,8.0
4,7.5,82.0,7.0
4,8.3,72.0,1.0
4,9.5,56.0,7.0
4,11.7,42.0,13.0
4,13.5,32.0,5.0
4,14.5,31.0,6.0
4,15.3,31.0,18.0
4,16.4,28.0,15.0
4,17.4,24.0,13.0
4,17.6,23.0,19.0
4,16.8,26.0,24.0
4,15.2,32.0,25.0
4,14.0,36.0,36.0
4,13.2,43.0,32.0
4,12.7,47.0,26.0
4,12.1,52.0,26.0
4,11.4,55.0,25.0
5,10.7,58.0,23.0
5,10.5,58.0,22.0
5,10.5,57.0,19.0
5,9.6,61.0,18.0
5,9.2,62.0,17.0
5,9.9,59.0,20.0
5,9.2,62.0,21.0
5,9.4,63.0,24.0
5,11.9,55.0,22.0
5,13.8,51.0,28.0
5,15.1,48.0,39.0
5,16.2,41.0,40.0
5,17.6,36.0,28.0
5,18.5,32.0,29.0
5,19.3,29.0,30.0
5,19.6,25.0,28.0
5,19.6,26.0,30.0
5,18.7,32.0,41.0
5,16.9,44.0,32.0
5,15.6,47.0,42.0
5,14.6,47.0,33.0
5,14.2,44.0,28.0
5,14.0,43.0,20.0
5,13.9,43.0,34.0
6,13.3,43.0,38.0
6,12.8,41.0,33.0
6,11.6,47.0,32.0
6,10.9,50.0,27.0
6,10.9,50.0,23.0
6,10.9,54.0,24.0
6,10.9,55.0,27.0
6,11.6,53.0,27.0
6,13.1,49.0,38.0
6,14.8,43.0,44.0
6,16.4,35.0,32.0
6,17.4,31.0,26.0
6,18.5,28.0,23.0
6,19.0,26.0,28.0
6,19.7,25.0,34.0
6,20.2,25.0,37.0
6,19.9,25.0,41.0
6,19.2,27.0,47.0
6,17.4,35.0,75.0
6,16.6,35.0,81.0
6,15.8,35.0,61.0
6,15.1,36.0,55.0
6,14.4,40.0,56.0
6,13.4,46.0,61.0
7,12.9,50.0,54.0
7,12.4,52.0,42.0
7,12.2,51.0,41.0
7,11.5,52.0,34.0
7,11.5,49.0,34.0
7,10.9,52.0,33.0
7,10.6,53.0,34.0
7,10.7,53.0,46.0
7,13.3,41.0,38.0
7,14.6,38.0,39.0
7,15.9,37.0,54.0
7,17.5,22.0,46.0
7,18.5,15.0,30.0
7,19.2,14.0,33.0
7,19.8,13.0,45.0
7,20.3,10.0,44.0
7,20.2,9.0,46.0
7,19.0,12.0,55.0
7,16.5,19.0,61.0
7,15.2,18.0,47.0
7,14.4,20.0,39.0
7,13.4,26.0,35.0
7,12.1,28.0,33.0
7,11.7,29.0,30.0
8,11.2,29.0,31.0
8,10.0,32.0,40.0
8,9.3,34.0,35.0
8,8.2,37.0,32.0
8,8.2,36.0,29.0
8,7.5,38.0,28.0
8,7.9,34.0,30.0
8,8.0,34.0,33.0
8,9.4,37.0,55.0
8,11.2,33.0,39.0
8,13.0,32.0,45.0
8,14.5,26.0,40.0
8,16.1,22.0,39.0
8,17.1,21.0,42.0
8,18.4,20.0,53.0
8,18.9,20.0,65.0
8,18.6,21.0,70.0
8,17.9,24.0,73.0
8,15.5,34.0,90.0
8,14.2,38.0,69.0
8,13.6,37.0,73.0
8,12.9,46.0,63.0
8,11.9,53.0,66.0
8,11.0,58.0,69.0
9,10.5,61.0,69.0
9,9.8,63.0,53.0
9,9.3,65.0,55.0
9,8.8,69.0,53.0
9,8.4,72.0,43.0
9,8.1,74.0,39.0
9,7.6,76.0,46.0
9,7.9,75.0,48.0
9,9.0,72.0,54.0
9,10.4,69.0,69.0
9,11.5,67.0,86.0
9,12.9,61.0,104.0
9,14.5,53.0,85.0
9,16.2,46.0,90.0
9,17.2,40.0,85.0
9,17.7,38.0,71.0
9,17.2,39.0,70.0
9,16.8,40.0,62.0
9,15.1,45.0,11.0
9,14.0,47.0,23.0
9,13.3,50.0,49.0
9,12.8,51.0,41.0
9,12.1,53.0,41.0
9,11.4,55.0,36.0
10,10.7,55.0,40.0
10,10.0,58.0,32.0
10,9.6,59.0,32.0
10,9.3,61.0,27.0
10,9.1,63.0,23.0
10,9.6,62.0,25.0
10,9.7,62.0,21.0
10,9.1,66.0,33.0
10,10.9,61.0,34.0
10,12.5,58.0,50.0
10,14.1,50.0,47.0
10,15.5,40.0,36.0
10,16.7,34.0,27.0
10,17.5,26.0,24.0
10,18.0,25.0,24.0
10,18.4,22.0,20.0
10,18.1,26.0,31.0
10,17.2,30.0,49.0
10,15.9,38.0,52.0
10,14.3,58.0,50.0
10,13.5,61.0,34.0
10,13.8,55.0,26.0
10,13.4,54.0,32.0
10,13.1,52.0,43.0
11,12.3,55.0,41.0
11,11.5,57.0,36.0
11,11.0,58.0,27.0
11,10.8,52.0,22.0
11,10.5,51.0,17.0
11,10.0,54.0,13.0
11,9.4,54.0,12.0
11,9.9,49.0,15.0
11,12.5,41.0,10.0
11,14.0,37.0,22.0
11,15.4,30.0,17.0
11,16.5,25.0,18.0
11,17.1,25.0,13.0
11,17.6,24.0,21.0
11,18.3,23.0,24.0
11,18.4,21.0,26.0
11,18.4,19.0,26.0
11,17.6,19.0,29.0
11,16.0,24.0,36.0
11,14.7,29.0,44.0
11,13.5,36.0,43.0
11,12.4,44.0,43.0
11,11.7,50.0,40.0
11,11.1,55.0,55.0
12,10.9,55.0,97.0
12,10.3,54.0,103.0
12,10.3,45.0,37.0
12,9.7,44.0,19.0
12,10.0,42.0,13.0
12,9.6,44.0,9.0
12,9.8,44.0,13.0
12,9.8,45.0,18.0
12,11.8,41.0,25.0
12,13.6,37.0,30.0
12,15.0,34.0,36.0
12,15.7,32.0,24.0
12,16.6,31.0,30.0
12,19.1,30.0,32.0
18,11.5,67.0,72.0
18,11.4,64.0,68.0
18,10.9,62.0,53.0
18,10.7,64.0,51.0
18,10.0,66.0,51.0
18,9.6,67.0,50.0
18,9.6,66.0,44.0
18,9.8,65.0,42.0
18,11.1,62.0,44.0
18,12.5,61.0,55.0
18,13.7,57.0,61.0
18,15.1,53.0,56.0
18,16.4,45.0,58.0
18,17.6,38.0,52.0
18,18.3,34.0,47.0
18,18.4,34.0,46.0
18,17.8,37.0,51.0
18,17.4,40.0,44.0
18,15.6,50.0,45.0
18,14.1,58.0,45.0
18,13.8,55.0,34.0
18,13.6,55.0,32.0
18,13.5,52.0,32.0
18,12.7,53.0,43.0
19,12.3,55.0,55.0
19,11.4,57.0,51.0
19,10.7,56.0,37.0
19,10.7,52.0,29.0
19,10.5,45.0,20.0
19,10.1,47.0,17.0
19,9.5,46.0,16.0
19,9.3,52.0,31.0
19,11.4,47.0,31.0
19,13.0,45.0,29.0
19,14.7,41.0,34.0
19,15.7,40.0,56.0
19,16.7,35.0,58.0
19,18.0,28.0,44.0
19,18.7,26.0,35.0
19,19.1,26.0,35.0
19,19.0,26.0,40.0
19,18.1,28.0,39.0
19,16.3,37.0,62.0
19,14.8,52.0,66.0
19,14.1,57.0,44.0
19,13.5,58.0,46.0
19,13.4,52.0,56.0
19,12.9,52.0,62.0
20,12.4,54.0,83.0
20,11.5,58.0,64.0
20,11.0,58.0,56.0
20,11.0,55.0,40.0
20,10.2,57.0,38.0
20,9.9,57.0,36.0
20,10.2,54.0,39.0
20,10.9,51.0,37.0
20,12.3,47.0,27.0
20,13.2,47.0,38.0
20,14.5,47.0,39.0
20,15.4,43.0,50.0
20,16.7,38.0,42.0
20,17.6,35.0,47.0
20,18.3,34.0,56.0
20,18.5,32.0,62.0
20,18.3,32.0,58.0
20,16.3,45.0,102.0
20,14.4,54.0,86.0
20,12.1,62.0,66.0
20,10.1,66.0,50.0
20,8.8,68.0,34.0
20,8.0,69.0,36.0
20,7.7,70.0,29.0
21,7.4,72.0,38.0
21,7.2,73.0,34.0
21,6.9,74.0,38.0
21,6.7,75.0,36.0
21,6.2,77.0,31.0
21,5.9,78.0,23.0
21,7.3,74.0,25.0
21,7.8,72.0,24.0
21,10.0,65.0,26.0
21,11.5,60.0,40.0
21,13.1,55.0,52.0
21,14.7,51.0,42.0
21,15.6,47.0,33.0
21,16.7,42.0,25.0
21,16.9,43.0,17.0
21,17.0,43.0,15.0
21,17.8,38.0,11.0
21,16.7,45.0,21.0
21,14.6,55.0,32.0
21,13.4,58.0,23.0
21,13.1,58.0,25.0
21,12.5,60.0,24.0
21,12.2,61.0,17.0
21,11.9,60.0,20.0
22,11.5,61.0,28.0
22,11.6,61.0,18.0
22,11.9,61.0,26.0
22,11.1,64.0,31.0
22,10.7,65.0,34.0
22,10.5,65.0,39.0
22,10.1,66.0,37.0
22,10.2,66.0,38.0
22,11.9,61.0,38.0
22,13.3,58.0,44.0
22,14.3,54.0,51.0
22,15.5,50.0,46.0
22,16.7,44.0,50.0
22,17.6,39.0,47.0
22,18.1,37.0,53.0
22,18.0,37.0,53.0
22,17.9,37.0,62.0
22,17.5,37.0,62.0
22,16.0,44.0,74.0
22,15.2,46.0,86.0
22,14.5,49.0,72.0
22,13.7,54.0,50.0
22,12.8,60.0,60.0
22,12.3,62.0,60.0
23,12.1,62.0,46.0
23,11.6,64.0,50.0
23,10.9,65.0,45.0
23,10.4,67.0,38.0
23,10.9,64.0,36.0
23,10.6,63.0,35.0
23,10.5,64.0,34.0
23,9.3,67.0,46.0
23,8.9,73.0,55.0
23,9.3,74.0,42.0
23,10.4,69.0,37.0
23,12.9,58.0,38.0
23,14.7,51.0,41.0
23,15.4,49.0,49.0
23,16.0,48.0,53.0
23,16.8,45.0,52.0
23,16.7,45.0,56.0
23,16.1,48.0,59.0
23,14.5,56.0,64.0
23,13.4,57.0,48.0
23,12.7,59.0,56.0
23,11.8,61.0,56.0
23,11.3,65.0,53.0
23,11.4,65.0,63.0
24,10.6,68.0,65.0
24,10.1,68.0,58.0
24,9.8,70.0,56.0
24,9.3,71.0,44.0
24,9.0,74.0,47.0
24,9.0,73.0,40.0
24,8.8,72.0,42.0
24,9.2,70.0,45.0
24,10.5,67.0,38.0
24,11.0,66.0,50.0
24,11.7,64.0,53.0
24,13.5,57.0,53.0
24,14.3,54.0,42.0
24,14.4,53.0,41.0
24,14.6,51.0,36.0
24,14.5,52.0,42.0
24,14.3,54.0,48.0
24,14.1,56.0,59.0
24,12.6,62.0,54.0
24,11.0,70.0,41.0
24,10.7,71.0,56.0
24,10.0,75.0,77.0
24,9.6,78.0,83.0
24,10.0,72.0,81.0
25,9.6,73.0,83.0
25,9.9,73.0,166.0
25,9.3,82.0,151.0
25,9.0,84.0,118.0
25,8.9,83.0,84.0
25,8.8,83.0,75.0
25,8.5,82.0,78.0
25,8.5,82.0,74.0
25,9.2,79.0,76.0
25,10.4,72.0,50.0
25,11.5,70.0,36.0
25,11.4,72.0,64.0
25,12.4,67.0,62.0
25,9.9,78.0,62.0
25,9.6,79.0,40.0
25,8.6,79.0,12.0
25,7.5,85.0,10.0
25,7.4,84.0,16.0
25,6.8,83.0,11.0
25,6.8,84.0,9.0
25,6.3,84.0,8.0
25,6.3,85.0,14.0
25,6.6,83.0,14.0
25,7.1,82.0,5.0
26,6.5,82.0,10.0
26,6.3,82.0,10.0
26,5.9,83.0,10.0
26,5.6,85.0,7.0
26,6.0,82.0,8.0
26,5.2,85.0,10.0
26,4.7,87.0,8.0
26,5.2,84.0,17.0
26,6.0,84.0,12.0
26,7.5,82.0,16.0
26,9.1,78.0,20.0
26,10.8,65.0,21.0
26,11.7,57.0,24.0
26,12.2,54.0,22.0
26,13.3,47.0,21.0
26,13.9,45.0,23.0
26,13.8,45.0,30.0
26,12.8,52.0,40.0
26,11.7,58.0,44.0
26,11.2,59.0,38.0
26,10.7,62.0,38.0
26,10.3,65.0,40.0
26,9.5,70.0,35.0
26,9.2,66.0,16.0
27,8.9,66.0,27.0
27,8.4,68.0,21.0
27,8.2,69.0,23.0
27,7.9,70.0,22.0
27,7.6,70.0,21.0
27,6.7,74.0,21.0
27,6.3,73.0,25.0
27,6.3,71.0,23.0
27,7.1,61.0,7.0
27,8.5,55.0,13.0
27,10.0,47.0,8.0
27,11.4,44.0,31.0
27,12.6,40.0,19.0
27,13.6,37.0,16.0
27,14.4,36.0,25.0
27,14.4,37.0,30.0
27,13.8,41.0,32.0
27,13.1,45.0,31.0
27,12.3,51.0,40.0
27,11.2,58.0,32.0
27,10.7,57.0,35.0
27,10.4,56.0,31.0
27,9.5,61.0,32.0
27,9.1,61.0,28.0
28,9.3,52.0,33.0
28,8.5,54.0,22.0
28,8.1,58.0,21.0
28,7.8,60.0,19.0
28,8.0,64.0,11.0
28,7.3,65.0,19.0
28,7.1,66.0,13.0
28,7.4,67.0,21.0
28,9.0,58.0,4.0
28,11.3,49.0,13.0
28,12.9,36.0,17.0
28,14.0,33.0,9.0
28,15.0,33.0,13.0
28,15.7,32.0,17.0
28,15.8,35.0,16.0
28,15.5,36.0,17.0
28,15.3,36.0,18.0
28,14.3,36.0,16.0
28,12.7,42.0,23.0
28,11.9,46.0,16.0
28,11.1,50.0,24.0
28,10.5,52.0,29.0
28,10.4,51.0,22.0
28,9.7,54.0,12.0
29,9.3,56.0,22.0
29,8.9,57.0,14.0
29,8.6,60.0,8.0
29,8.4,60.0,8.0
29,8.7,57.0,6.0
29,8.6,55.0,6.0
29,8.3,58.0,9.0
29,8.1,60.0,5.0
29,9.6,55.0,3.0
29,11.4,48.0,4.0
29,14.3,40.0,12.0
29,14.8,40.0,14.0
29,15.4,36.0,7.0
29,15.4,39.0,6.0
29,14.9,44.0,15.0
29,14.1,47.0,21.0
29,13.3,49.0,20.0
29,12.3,54.0,22.0
29,11.6,57.0,21.0
29,11.1,58.0,22.0
29,10.8,58.0,17.0
29,10.5,57.0,15.0
29,9.8,62.0,17.0
30,9.4,62.0,25.0
30,8.9,61.0,12.0
30,8.8,63.0,10.0
30,8.8,65.0,9.0
30,8.9,63.0,12.0
30,8.7,60.0,6.0
30,8.1,63.0,14.0
30,8.4,61.0,13.0
30,10.5,50.0,3.0
30,12.2,40.0,8.0
30,12.5,41.0,16.0
30,13.2,40.0,3.0
30,14.7,37.0,1.0
30,15.5,37.0,4.0
30,15.8,37.0,14.0
30,15.4,40.0,20.0
30,15.0,45.0,20.0
30,13.9,53.0,29.0
30,13.1,55.0,25.0
30,12.6,58.0,32.0
30,12.1,58.0,24.0
30,11.4,61.0,33.0
30,11.2,61.0,33.0
30,11.0,62.0,24.0
31,10.7,65.0,18.0
31,10.5,67.0,17.0
31,10.3,72.0,16.0
31,9.8,74.0,18.0
31,9.9,72.0,16.0
31,9.8,72.0,9.0
31,9.6,71.0,9.0
31,9.9,69.0,8.0
31,10.8,65.0,6.0
31,11.8,62.0,4.0
31,12.3,64.0,10.0
31,13.8,58.0,11.0
31,15.1,53.0,10.0
31,16.2,48.0,7.0
31,16.7,46.0,13.0
31,18.0,39.0,4.0
31,17.7,39.0,10.0
31,16.0,45.0,16.0
31,14.4,53.0,20.0
31,13.0,59.0,25.0
31,12.9,55.0,28.0
31,12.2,59.0,32.0
31,11.7,61.0,40.0
31,11.3,61.0,73.0
1,10.9,61.0,80.0
1,10.6,67.0,71.0
1,10.3,69.0,52.0
1,10.2,68.0,32.0
1,9.9,65.0,29.0
1,9.5,67.0,23.0
1,9.2,65.0,34.0
1,9.4,65.0,27.0
1,11.0,60.0,1.0
1,11.9,60.0,24.0
1,12.4,60.0,32.0
1,13.4,54.0,26.0
1,14.7,50.0,29.0
1,15.7,47.0,35.0
1,16.2,44.0,31.0
1,17.0,41.0,24.0
1,17.7,39.0,17.0
1,16.1,44.0,18.0
1,14.4,49.0,22.0
1,13.4,53.0,15.0
1,12.5,58.0,21.0
1,11.7,63.0,18.0
1,11.0,64.0,18.0
1,10.9,62.0,20.0
2,11.2,61.0,10.0
2,10.8,64.0,13.0
2,10.6,65.0,11.0
2,11.0,63.0,6.0
2,11.0,60.0,9.0
2,10.1,62.0,9.0
2,10.0,63.0,9.0
2,10.1,63.0,13.0
2,11.0,60.0,10.0
2,12.6,55.0,14.0
2,14.1,48.0,15.0
2,15.3,41.0,18.0
2,16.2,39.0,9.0
2,16.5,38.0,18.0
2,16.9,37.0,18.0
2,16.9,37.0,14.0
2,16.3,38.0,14.0
2,15.3,42.0,17.0
2,14.1,47.0,17.0
2,12.9,55.0,20.0
2,12.7,51.0,16.0
2,12.1,56.0,18.0
2,11.8,58.0,15.0
2,11.6,61.0,13.0
3,11.3,64.0,12.0
3,11.1,66.0,17.0
3,11.0,66.0,11.0
3,10.9,60.0,10.0
3,10.9,56.0,9.0
3,10.3,58.0,5.0
3,9.7,68.0,13.0
3,9.2,67.0,14.0
3,10.4,55.0,7.0
3,12.8,44.0,7.0
3,15.5,37.0,6.0
3,16.6,35.0,5.0
3,17.5,35.0,7.0
3,18.5,33.0,3.0
3,18.9,32.0,9.0
3,18.3,36.0,17.0
3,17.7,39.0,15.0
3,16.7,42.0,26.0
3,14.9,46.0,23.0
3,13.7,51.0,19.0
3,13.1,53.0,12.0
3,12.6,54.0,13.0
3,12.3,55.0,15.0
3,11.9,55.0,15.0
4,11.5,54.0,16.0
4,11.0,55.0,11.0
4,10.6,62.0,21.0
4,10.3,63.0,22.0
4,9.6,64.0,17.0
4,9.8,62.0,17.0
4,9.5,63.0,18.0
4,9.5,63.0,28.0
4,11.1,59.0,25.0
4,12.7,54.0,31.0
4,14.0,49.0,31.0
4,15.1,47.0,29.0
4,16.5,41.0,35.0
4,17.7,33.0,37.0
4,18.8,26.0,34.0
4,19.2,26.0,31.0
4,19.0,26.0,38.0
4,18.2,26.0,43.0
4,16.8,32.0,68.0
4,15.6,35.0,48.0
4,14.3,48.0,70.0
4,13.8,53.0,58.0
4,13.1,56.0,55.0
4,12.5,59.0,46.0
5,11.7,61.0,44.0
5,11.3,61.0,31.0
5,10.7,62.0,24.0
5,10.3,64.0,24.0
5,9.7,66.0,29.0
5,9.3,67.0,28.0
5,9.0,68.0,31.0
5,8.9,69.0,43.0
5,10.3,62.0,26.0
5,11.5,59.0,31.0
5,12.8,55.0,40.0
5,14.5,47.0,38.0
5,15.9,34.0,26.0
5,16.8,30.0,19.0
5,17.5,31.0,38.0
5,18.2,30.0,41.0
5,18.3,28.0,33.0
5,17.8,28.0,33.0
5,15.8,37.0,50.0
5,13.7,51.0,51.0
5,12.3,61.0,44.0
5,11.5,61.0,44.0
5,11.1,59.0,30.0
5,10.2,63.0,29.0
6,9.8,64.0,30.0
6,9.1,65.0,30.0
6,8.7,64.0,28.0
6,7.8,65.0,18.0
6,7.8,66.0,23.0
6,7.4,67.0,20.0
6,7.3,68.0,28.0
6,7.4,68.0,26.0
6,9.1,63.0,28.0
6,11.5,56.0,41.0
6,12.7,53.0,52.0
6,14.3,43.0,43.0
6,15.3,34.0,34.0
6,16.5,26.0,34.0
6,17.2,23.0,23.0
6,17.4,24.0,28.0
6,17.5,24.0,34.0
6,17.0,25.0,42.0
6,15.5,31.0,57.0
6,14.4,35.0,79.0
6,13.5,35.0,69.0
6,12.4,43.0,51.0
6,12.1,49.0,47.0
6,11.5,53.0,36.0
7,10.3,57.0,35.0
7,10.0,59.0,38.0
7,9.9,59.0,30.0
7,9.3,60.0,38.0
7,8.6,63.0,30.0
7,8.4,64.0,27.0
7,8.4,64.0,26.0
7,8.4,62.0,31.0
7,10.7,52.0,30.0
7,12.6,43.0,21.0
7,13.8,37.0,27.0
7,15.1,28.0,27.0
7,15.9,26.0,24.0
7,16.8,24.0,27.0
7,17.6,23.0,32.0
7,18.1,23.0,32.0
7,18.0,23.0,37.0
7,17.5,21.0,44.0
7,16.1,25.0,51.0
7,14.8,29.0,48.0
7,13.8,31.0,50.0
7,12.9,32.0,47.0
7,12.2,34.0,40.0
7,11.0,38.0,39.0
8,10.4,39.0,40.0
8,10.0,39.0,33.0
8,9.2,40.0,27.0
8,9.0,39.0,24.0
8,8.9,37.0,34.0
8,9.0,37.0,34.0
8,9.1,39.0,43.0
8,9.3,39.0,49.0
8,11.1,30.0,26.0
8,13.1,20.0,6.0
8,14.1,21.0,16.0
8,14.9,26.0,21.0
8,15.7,24.0,18.0
8,16.5,23.0,24.0
8,17.3,22.0,29.0
8,18.1,21.0,29.0
8,17.9,21.0,36.0
8,17.4,22.0,33.0
8,15.7,30.0,43.0
8,14.2,37.0,58.0
8,12.5,41.0,61.0
8,11.5,51.0,55.0
8,10.8,58.0,49.0
8,9.8,66.0,41.0
9,9.1,70.0,38.0
9,8.7,72.0,37.0
9,8.3,70.0,34.0
9,8.0,70.0,29.0
9,7.6,70.0,27.0
9,6.9,76.0,32.0
9,7.0,74.0,27.0
9,7.3,73.0,34.0
9,8.4,71.0,45.0
9,10.7,62.0,51.0
9,12.4,58.0,54.0
9,13.8,51.0,56.0
9,15.3,46.0,58.0
9,16.2,39.0,62.0
9,16.5,37.0,56.0
9,17.0,35.0,52.0
9,16.8,34.0,68.0
9,16.2,36.0,67.0
9,15.0,42.0,75.0
9,14.1,50.0,70.0
9,13.6,53.0,52.0
9,13.3,53.0,41.0
9,12.9,54.0,39.0
9,12.6,53.0,51.0
10,11.9,56.0,47.0
10,11.2,56.0,50.0
10,10.5,56.0,41.0
10,9.7,57.0,37.0
10,9.2,56.0,33.0
10,9.0,54.0,31.0
10,8.9,54.0,35.0
10,9.1,54.0,46.0
10,9.9,52.0,45.0
10,11.1,51.0,45.0
10,12.5,46.0,48.0
10,14.3,41.0,43.0
10,15.2,37.0,42.0
10,15.2,35.0,37.0
10,15.6,35.0,48.0
10,15.8,36.0,56.0
10,16.0,35.0,49.0
10,14.8,40.0,61.0
10,13.0,49.0,68.0
10,12.9,49.0,48.0
10,12.6,50.0,54.0
10,11.3,56.0,51.0
10,11.0,57.0,50.0
10,10.9,56.0,39.0
11,10.7,56.0,38.0
11,10.3,56.0,45.0
11,10.2,57.0,40.0
11,9.7,58.0,40.0
11,9.5,58.0,38.0
11,8.5,62.0,37.0
11,8.6,64.0,43.0
11,8.5,65.0,48.0
11,10.4,60.0,45.0
11,12.2,54.0,48.0
11,13.8,46.0,47.0
11,15.1,41.0,43.0
11,15.0,39.0,50.0
11,15.7,36.0,45.0
11,16.1,35.0,40.0
11,16.9,33.0,39.0
11,16.8,34.0,52.0
11,12.5,60.0,80.0
11,10.9,69.0,35.0
11,11.5,66.0,20.0
11,11.2,64.0,30.0
11,10.7,65.0,32.0
11,11.1,63.0,36.0
11,10.9,63.0,29.0
12,10.8,63.0,26.0
12,10.1,63.0,25.0
12,9.2,67.0,28.0
12,9.6,64.0,26.0
12,9.5,63.0,29.0
12,9.0,64.0,28.0
12,9.0,62.0,34.0
12,9.2,60.0,48.0
12,10.9,54.0,48.0
12,12.3,49.0,35.0
12,13.4,45.0,38.0
12,14.5,37.0,33.0
12,15.6,30.0,35.0
12,16.1,29.0,42.0
12,16.3,28.0,40.0
12,16.5,27.0,48.0
12,16.8,25.0,53.0
12,16.2,26.0,55.0
12,14.8,30.0,71.0
12,13.1,39.0,76.0
12,11.3,57.0,94.0
12,10.1,63.0,60.0
12,9.3,66.0,43.0
12,9.1,70.0,31.0
13,9.0,73.0,31.0
13,8.5,77.0,30.0
13,8.2,79.0,27.0
13,8.1,80.0,27.0
13,7.8,78.0,22.0
13,7.6,78.0,15.0
13,7.1,79.0,16.0
13,6.5,80.0,22.0
13,6.8,79.0,26.0
13,8.6,73.0,29.0
13,10.7,64.0,47.0
13,12.7,53.0,48.0
13,13.6,41.0,42.0
13,14.6,35.0,33.0
13,15.5,31.0,39.0
13,15.8,26.0,42.0
13,15.8,25.0,45.0
13,15.4,26.0,46.0
13,13.6,34.0,76.0
13,12.2,35.0,74.0
13,11.1,36.0,60.0
13,10.4,39.0,60.0
13,9.7,41.0,51.0
13,8.6,45.0,52.0
14,7.6,49.0,39.0
14,7.5,47.0,28.0
14,6.9,46.0,23.0
14,6.2,47.0,17.0
14,5.9,51.0,18.0
14,5.8,52.0,20.0
14,5.2,53.0,22.0
14,5.3,53.0,18.0
14,6.7,51.0,28.0
14,8.4,47.0,36.0
14,10.8,35.0,32.0
14,12.4,32.0,33.0
14,13.9,28.0,38.0
14,14.8,21.0,20.0
14,16.0,16.0,17.0
